40248,3,2420,RETIRADA DE ORGAOS E TECIDOS,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,12,0404,CENTRO DE ESPECIALIDADES ODONTOLOGICAS II,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,MUNICIPIO
40248,3,1901,LAQUEADURA,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,16,0616,CAPS I,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,2418,EXAMES DE HISTOCOMPATIBILIDADE ATRAVES DE SOROLOGIA E OU BIOLOGIA MOLECULAR - TIPO II,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1409,SERVIÇO DIAGNÓSTICO DE FIBROSE CÍSTICA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,ASSOCIACAO PRIVADA
40248,1,1408,TRIAGEM NEONATAL FASE IV,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,ASSOCIACAO PRIVADA
40248,1,1901,LAQUEADURA,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2301,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TERAPIA NUTRICIONAL*,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0801,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE CARDIOVASCULAR*,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,2,1901,LAQUEADURA,15,UNIDADE MISTA,D,MS,MUNICIPIO
40248,1,2422,TRANSPLANTE DE TECIDO MÚSCULO ESQUELÉTICO,05,HOSPITAL GERAL,M,MS,COOPERATIVA
40248,2,1902,VASECTOMIA,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,MUNICIPIO
40248,1,0906,CUIDADOS PROLONGADOS - ENFERMIDADES DECORRENTES DA AIDS,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,1506,ATENCAO ESPECIALIZADA EM DRC NOS ESTAGIOS 4 E 5 (PRE-DIALITICO),36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1415,"CASA DA GESTANTE, BEBE E PUERPERA",05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,0803,CIRURGIA CARDIOVASCULAR E PROCEDIMENTOS EM CARDIOLOGIA INTERVENCIONISTA,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,0801,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE CARDIOVASCULAR*,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,1715,SERVICO DE RADIOTERAPIA DE COMPLEXO HOSPITALAR,04,POLICLINICA,M,MS,SOCIEDADE SIMPLES PURA
40248,1,1902,VASECTOMIA,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2304,ENTERAL E PARENTERAL,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2408,RIM,05,HOSPITAL GERAL,M,MS,COOPERATIVA
40248,1,2601,UTI II ADULTO,07,HOSPITAL ESPECIALIZADO,M,MS,FUNDACAO PRIVADA
40248,1,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,2702,HOSPITAL TIPO II EM URGENCIA,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,2601,UTI II ADULTO,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,3202,LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,1414,ATENÇÃO HOSPITALAR DE REFERÊNCIA À GESTAÇÃO DE ALTO RISCO TIPO II,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,1101,SERVICO HOSPITALAR PARA TRATAMENTO AIDS,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,3,3202,LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,2425,CADASTRAMENTO DE DOADORES VOLUNTARIOS DE MEDULA OSSEA E OUTROS PRECURSORES HEMATOPOETICOS,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,2803,UNIDADE DE CUIDADOS INTERMEDIÁRIOS NEONATAL CANGURU (UCINCA),05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0903,ADESÃO DO ESTABELECIMENTO HOSPITALAR AO PROGRAMA DE REESTRUTURAÇÃO DE HOSPITAL FILANTROPICO,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,ASSOCIACAO PRIVADA
40248,1,2205,CENTRO DE REABILITAÇÃO AUDITIVA NA ALTA COMPLEXIDADE,04,POLICLINICA,M,MS,ASSOCIACAO PRIVADA
40248,1,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,2610,UNIDADE DE TERAPIA INTENSIVA NEONATAL TIPO II - UTIN II,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,1902,VASECTOMIA,05,HOSPITAL GERAL,M,MS,FUNDACAO PRIVADA
40248,1,1902,VASECTOMIA,05,HOSPITAL GERAL,D,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,2,0631,NIVEL I - ESTABELECMENTO DE SAUDE COM nº DE LEITOS DE PSIQUIATRIA ATE 160,07,HOSPITAL ESPECIALIZADO,M,MS,ASSOCIACAO PRIVADA
40248,7,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,3403,CENTRO DE TRAUMA TIPO III,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2611,UNIDADE DE TERAPIA INTENSIVA NEONATAL TIPO III - UTIN III,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,0805,CIRURGIA VASCULAR,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,0806,CIRURGIA VASCULAR E PROCEDIMENTOS ENDOVASCULARES EXTRACARDIACOS,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,0618,CAPS III,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,0635,CAPS AD III,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,7,0617,CAPS II,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,36,CLINICA/CENTRO DE ESPECIALIDADE,E,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,10,1901,LAQUEADURA,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,0908,ADESÃO DO ESTADO/DISTRITO FEDERAL AO PROJETO OLHAR BRASIL,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,0620,CAPS INFANTIL,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,0637,'CAPS AD IV,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,2203,UNIDADE DE REABILITACAO VISUAL,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,ASSOCIACAO PRIVADA
40248,11,1901,LAQUEADURA,05,HOSPITAL GERAL,D,MS,ASSOCIACAO PRIVADA
40248,1,1902,VASECTOMIA,05,HOSPITAL GERAL,E,MS,FUNDACAO PRIVADA
40248,1,1901,LAQUEADURA,05,HOSPITAL GERAL,E,MS,FUNDACAO PRIVADA
40248,1,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2603,UTI II PEDIATRICA,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0636,SERVIÇOS HOSPITALARES DE REFERENCIA PARA ATENCAO A PESSOAS COM SOFRIMENTO OU TRANTORNO MENTAL INCLUINDO AQUELAS COM NECESSIDADES DECORRENTES DO USO DE ALCOOL E OUTRAS DROGAS,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,1505,ATENCAO ESPECIALIZADA EM DRC COM DIALISE PERITONEAL,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,1505,ATENCAO ESPECIALIZADA EM DRC COM DIALISE PERITONEAL,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,2603,UTI II PEDIATRICA,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,2601,UTI II ADULTO,05,HOSPITAL GERAL,E,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,1902,VASECTOMIA,05,HOSPITAL GERAL,E,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,3,3202,LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,SOCIEDADE SIMPLES LIMITADA
40248,1,2407,CORNEA/ESCLERA,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE SIMPLES LIMITADA
40248,1,1101,SERVICO HOSPITALAR PARA TRATAMENTO AIDS,62,HOSPITAL/DIA - ISOLADO,M,MS,MUNICIPIO
40248,1,2610,UNIDADE DE TERAPIA INTENSIVA NEONATAL TIPO II - UTIN II,07,HOSPITAL ESPECIALIZADO,M,MS,ASSOCIACAO PRIVADA
40248,3,1706,UNACON,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,10,1902,VASECTOMIA,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2803,UNIDADE DE CUIDADOS INTERMEDIÁRIOS NEONATAL CANGURU (UCINCA),05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,0506,TRATAMENTO DO GLAUCOMA COM MEDICAMENTOS NO AMBITO DA POLITICA NACIONAL DE ATENCAO OFTALMOLOGICA,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2101,CENTRO DE REFERENCIA EM ASSISTENCIA A QUEIMADOS - MEDIA COMPLEXIDADE,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2304,ENTERAL E PARENTERAL,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,0908,UNIDADE DE INTERNAÇÃO EM CUIDADOS PROLONGADOS(UCP),05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,8,1901,LAQUEADURA,05,HOSPITAL GERAL,D,MS,MUNICIPIO
40248,4,0619,CAPS ALCOOL E DROGAS,70,CENTRO DE ATENCAO PSICOSSOCIAL,M,MS,MUNICIPIO
40248,1,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,1709,UNACON COM SERVICO DE ONCOLOGIA PEDIATRICA,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0805,CIRURGIA VASCULAR,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2802,UNIDADE DE CUIDADOS INTERMEDIÁRIOS NEONATAL CONVENCIONAL (UCINCO),05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0905,ADESÃO DO DISTRITO FEDE- RAL AO PROGRA-MA SAÚDE NA ESCOLA-PSE,07,HOSPITAL ESPECIALIZADO,M,MS,FUNDACAO PRIVADA
40248,2,2802,UNIDADE DE CUIDADOS INTERMEDIÁRIOS NEONATAL CONVENCIONAL (UCINCO),05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,2601,UTI II ADULTO,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,MUNICIPIO
40248,1,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,E,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,1615,CENTRO DE ATENDIMENTO DE URGENCIA TIPO I AOS PACIENTES COM AVC,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,4,2407,CORNEA/ESCLERA,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1505,ATENCAO ESPECIALIZADA EM DRC COM DIALISE PERITONEAL,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE SIMPLES LIMITADA
40248,1,2608,UTI CORONARIANA TIPO II,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1601,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM NEUROLOGIA/NEUROCIRURGIA*.,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,1102,LABORATÓRIO ESPECIALIZADO EM CONTAGEM DE LINFÓCITOS T CD4+/CD8+ e HIV-1 QUANTIFICAÇÃO do RNA,80,LABORATORIO DE SAUDE PUBLICA,E,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0401,CENTRO DE TRATAMENTO DA MA FORMACAO LABIO PALATAL,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,FUNDACAO PRIVADA
40248,1,1101,SERVICO HOSPITALAR PARA TRATAMENTO AIDS,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2407,CORNEA/ESCLERA,62,HOSPITAL/DIA - ISOLADO,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1902,VASECTOMIA,15,UNIDADE MISTA,D,MS,MUNICIPIO
40248,1,0801,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE CARDIOVASCULAR*,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,0905,ADESÃO DO DISTRITO FEDE- RAL AO PROGRA-MA SAÚDE NA ESCOLA-PSE,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,1202,"PROCEDIMENTOS CIRURGICOS, DIAGNOSTICOS OU TERAPEUTICOS -HOSPITAL DIA",07,HOSPITAL ESPECIALIZADO,M,MS,FUNDACAO PRIVADA
40248,1,0202,UNID.DE ASSIST. DE ALTA COMPLEXIDADE AO PACIENTE PORTADOR DE OBESIDADE GRAVE,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,2420,RETIRADA DE ORGAOS E TECIDOS,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,1,1901,LAQUEADURA,05,HOSPITAL GERAL,M,MS,FUNDACAO PRIVADA
40248,1,1410,UNIDADE DE CENTRO DE PARTO NORMAL INTRA-HOSPITALAR TIPO I 3PPP,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,2,3202,LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),M,MS,SOCIEDADE SIMPLES PURA
40248,1,2803,UNIDADE DE CUIDADOS INTERMEDIÁRIOS NEONATAL CANGURU (UCINCA),07,HOSPITAL ESPECIALIZADO,M,MS,ASSOCIACAO PRIVADA
40248,1,1414,ATENÇÃO HOSPITALAR DE REFERÊNCIA À GESTAÇÃO DE ALTO RISCO TIPO II,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,0902,ADESÃO DO MUNICIPIO AO PROGRAMA SAMU,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,3,0901,CUIDADOS PROLONGADOS - ENFERMIDADES CARDIOVASCULARES,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2429,ESTABELECIMENTO DE SAUDE DE NIVEL D,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,2102,CENTRO DE REFERENCIA EM ASSISTENCIA A QUEIMADOS - ALTA COMPLEXIDADE,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,0904,ADESÃO DO ESTADO AO PRO- GRAMA SAÚDENA ESCOLA,05,HOSPITAL GERAL,M,MS,MUNICIPIO
40248,6,1902,VASECTOMIA,05,HOSPITAL GERAL,M,MS,MUNICIPIO
40248,2,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,FUNDACAO PUBLICA DE DIREITO PRIVADO MUNICIPAL
40248,1,2202,SERVIÇO DE REABILITACAO FISICA - NIVEL INTERMEDIARIO,36,CLINICA/CENTRO DE ESPECIALIDADE,E,MS,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,2901,VIDEOCIRURGIAS,05,HOSPITAL GERAL,M,MS,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
40248,1,0906,ADESÃO DO MUNICIPIO AO PROGRAMA SAÚ-DE NA ESCO- LA-PSE,05,HOSPITAL GERAL,M,MS,ASSOCIACAO PRIVADA
40248,1,0905,CUIDADOS PROLONGADOS - ENFERMIDADES ONCOLIGICAS,07,HOSPITAL ESPECIALIZADO,M,MS,FUNDACAO PRIVADA
40248,1,1719,SERVICO DE REFERENCIA PARA DIAGNOSTICO E TRATAMENTO DE LESOES PRECURSORAS DO CANCER DO COLO DE UTERO SRC,62,HOSPITAL/DIA - ISOLADO,M,MS,FUNDACAO PRIVADA
40248,1,1707,UNACON COM SERVICO DE RADIOTERAPIA,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,2501,UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TRAUMATO-ORTOPEDIA*,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,1,1504,ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE,36,CLINICA/CENTRO DE ESPECIALIDADE,M,MS,SOCIEDADE SIMPLES PURA
40248,1,0506,TRATAMENTO DO GLAUCOMA COM MEDICAMENTOS NO AMBITO DA POLITICA NACIONAL DE ATENCAO OFTALMOLOGICA,04,POLICLINICA,M,MS,MUNICIPIO
40248,1,0506,TRATAMENTO DO GLAUCOMA COM MEDICAMENTOS NO AMBITO DA POLITICA NACIONAL DE ATENCAO OFTALMOLOGICA,05,HOSPITAL GERAL,D,MS,ASSOCIACAO PRIVADA
40248,1,2420,RETIRADA DE ORGAOS E TECIDOS,07,HOSPITAL ESPECIALIZADO,M,MS,SOCIEDADE EMPRESARIA LIMITADA
40248,2,2612,UTI II ADULTO - SINDROME RESPIRATORIA AGUDA GRAVE (SRAG) - COVID-19,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
40248,2,2901,VIDEOCIRURGIAS,05,HOSPITAL GERAL,M,MS,EMPRESA PUBLICA
